VIO_CU,Borough,DV_MACHINE_TYPE,SINGLE,NumberFloors,YearBuilt,CAT1_UNSATI,TaxLien,Bldg_class,hpd_vio,MACHINE_DRUM,md,pre_1900,1900_1915,1916_1937,1938_1967,1968_2007,2008_2018,0_5_Floors,6_9_Floors,10_29_Floors,great30_Floors,GL,OH,BD,OG,BG,OD
1,Bronx,OG,1,6.0,1913.0,1,1,Residential,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1913.0,1,0,Residential,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1925.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1925.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,BG,1,6.0,1926.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,OG,1,6.0,1923.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1923.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1924.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1925.0,0,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1929.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1929.0,0,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,5.0,1917.0,0,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,0,5.0,1917.0,0,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1916.0,0,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1916.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1916.0,0,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,Bronx,OG,0,6.0,1923.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1923.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1923.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1923.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1923.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1923.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1923.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1923.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1923.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1923.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,Bronx,OG,0,6.0,1923.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1923.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,Bronx,OG,0,6.0,1923.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1926.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,BG,0,6.0,1927.0,0,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,BG,0,6.0,1927.0,0,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,BG,0,6.0,1927.0,0,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,OG,0,8.0,1940.0,1,0,Residential,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,8.0,1940.0,1,0,Residential,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,Bronx,BG,0,6.0,1927.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,BG,0,6.0,1938.0,1,0,Residential,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,BG,0,6.0,1938.0,1,0,Residential,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,BG,1,6.0,1926.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,OG,1,6.0,1936.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1926.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,GL,0,13.0,2012.0,1,0,Residential,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
0,Bronx,GL,0,13.0,2012.0,1,0,Residential,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
0,Bronx,BG,1,6.0,1926.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,OG,1,6.0,1939.0,1,0,Residential,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,BG,1,6.0,1928.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,Bronx,BG,1,6.0,1928.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,Bronx,BG,1,6.0,1927.0,0,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,OG,1,6.0,1924.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,Bronx,OG,1,6.0,1927.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,BG,1,6.0,1927.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,Bronx,OG,1,5.0,1924.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1939.0,0,0,Residential,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1927.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1927.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1927.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,BG,1,6.0,1926.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,OG,1,6.0,1940.0,1,0,Residential,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1935.0,0,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,Bronx,BG,0,6.0,1927.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,BG,0,6.0,1927.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,OG,1,6.0,1928.0,0,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,BG,1,6.0,1928.0,0,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,BG,1,6.0,1929.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,BG,1,6.0,1929.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,OG,1,6.0,1928.0,1,0,Residential,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1928.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1928.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1928.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1928.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,Bronx,OG,1,6.0,1941.0,1,0,Residential,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1950.0,1,0,Residential,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1927.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,Bronx,OG,1,6.0,1941.0,1,0,Residential,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,Bronx,BG,1,6.0,1927.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,OG,1,6.0,1925.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1926.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1926.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,GL,0,9.0,2007.0,1,0,Residential,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,Bronx,GL,0,9.0,2007.0,1,0,Residential,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,Bronx,P,1,6.0,1931.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,Bronx,OG,1,6.0,1927.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1927.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1951.0,1,0,Residential,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1937.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,BG,0,6.0,1930.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,BG,0,6.0,1930.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,OG,1,6.0,1928.0,0,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1940.0,0,0,Residential,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1931.0,0,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,BG,1,6.0,1928.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,BG,1,6.0,1927.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,BG,1,6.0,1927.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,BG,1,6.0,1927.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,BG,1,6.0,1928.0,1,0,Residential,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,Bronx,BG,1,6.0,1927.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,OG,1,5.0,1925.0,1,0,Residential,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1925.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1925.0,0,0,Residential,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1925.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1925.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1926.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1925.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1926.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1927.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,BG,1,6.0,1927.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,OG,1,6.0,1929.0,0,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1932.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,Bronx,OG,1,6.0,1941.0,0,0,Residential,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,Bronx,OG,1,6.0,1927.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,BG,1,6.0,1928.0,0,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,OG,1,6.0,1927.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1926.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1923.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1927.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1923.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,0,5.0,1927.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,0,5.0,1927.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,BG,1,6.0,1928.0,1,1,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,BG,1,6.0,1928.0,1,0,Residential,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,OG,1,6.0,1931.0,1,0,Residential,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1927.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1927.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1949.0,0,0,Residential,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1949.0,0,0,Residential,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1938.0,0,0,Residential,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1940.0,1,0,Residential,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1940.0,1,0,Residential,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,Bronx,OG,1,6.0,1930.0,1,1,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,Bronx,OG,1,6.0,1929.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1923.0,1,0,Residential,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1938.0,1,0,Residential,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1962.0,1,0,Residential,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1962.0,1,0,Residential,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,5.0,1926.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,0,5.0,1926.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1925.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,Bronx,OG,1,6.0,1941.0,0,0,Residential,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,BG,1,6.0,1925.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,OG,1,6.0,1926.0,1,0,Residential,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,Bronx,BG,1,6.0,1926.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,OG,1,5.0,1925.0,1,0,Residential,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1925.0,1,0,Residential,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1924.0,1,0,Residential,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1920.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1925.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,Bronx,OG,1,6.0,1932.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1924.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,BG,1,6.0,1925.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,OG,0,5.0,1924.0,0,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,0,5.0,1924.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,Bronx,OG,0,5.0,1924.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,0,5.0,1924.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,0,5.0,1924.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,Bronx,OG,0,5.0,1924.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,0,5.0,1924.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,0,5.0,1924.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1927.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,BG,1,6.0,1927.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,BG,1,6.0,1928.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,OG,1,5.0,1924.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1926.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,Bronx,OG,1,6.0,1921.0,1,0,Residential,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1938.0,1,0,Residential,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1929.0,0,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1936.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,7.0,1931.0,0,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,7.0,1931.0,0,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1924.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,Bronx,OG,1,5.0,1923.0,1,0,Residential,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,Bronx,OG,1,6.0,1928.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,5.0,1927.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,0,5.0,1927.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1929.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1923.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1923.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1927.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,Bronx,OG,1,6.0,1928.0,1,0,Residential,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1932.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,BG,1,6.0,1927.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,OG,1,6.0,1924.0,0,0,Residential,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1921.0,0,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,BG,1,6.0,1925.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,Bronx,BG,1,6.0,1925.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,BG,1,6.0,1927.0,0,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,OG,1,5.0,1917.0,1,0,Residential,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1924.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1927.0,1,0,Residential,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,0,5.0,1925.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1927.0,0,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,0,6.0,1927.0,0,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1931.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,Bronx,BG,1,6.0,1928.0,0,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,OG,1,5.0,1926.0,1,0,Residential,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,Bronx,OG,1,7.0,1928.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,Bronx,BG,1,6.0,1928.0,1,0,Residential,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Bronx,OG,1,6.0,1931.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,6.0,1937.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,Bronx,OG,1,6.0,1921.0,1,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,Bronx,OG,1,5.0,1921.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,Bronx,OG,1,6.0,1932.0,0,0,Residential,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1925.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OG,1,5.0,1924.0,1,0,Residential,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,Bronx,OH,1,5.0,1927.0,0,0,Residential,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Bronx,OH,1,5.0,1924.0,1,0,Residential,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,Bronx,OG,0,5.0,1924.0,1,0,Residential,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
